,rmse_all_exp,rmse_all_exp_sem,rmse_current_exp,rmse_current_exp_sem,information_gain
71,0.03924898346867415,0.002939883992350885,0.04045466448110731,0.0034291362326872668,
72,0.039182889729215575,0.0029402365258575655,0.040071710819031686,0.0034120113401742832,
73,0.038508885649514844,0.002877898129558993,0.03936014871746957,0.0033403094053603196,
74,0.038461200663968735,0.002875752104498735,0.03928415489391138,0.003336565630456559,
75,0.03850580009226925,0.0028826952122721758,0.03936089655077957,0.003348598493585467,
76,0.03869319993165883,0.0028992514718631187,0.03925828147315871,0.003344780039170763,
77,0.038660592131597366,0.0029061881047865463,0.039208848802477825,0.0033499603971701795,
78,0.038795781841535475,0.0029262513922645255,0.039427442230590394,0.0033804747576142422,
79,0.03879185339026705,0.0029277560240887185,0.03939384482487293,0.003378833416500524,
80,0.038741804455676855,0.0029324202653599114,0.03938489174768059,0.0033911856570612102,
81,0.03894812144329253,0.0029471968462302946,0.039451140429167975,0.003398688343933381,
82,0.03900978746376925,0.0029486024498980427,0.039514804352815416,0.0034012325299414346,
83,0.038872019907307584,0.0029393872727317264,0.03935401346074582,0.003387967143248211,
84,0.03892149418421506,0.0029453352496256477,0.039360141936474684,0.0033910320473362174,
85,0.03879684798981614,0.0029507919798772483,0.039200181745363265,0.0034001892251735305,
86,0.0384695465264007,0.002949726549237226,0.03888381525715469,0.003401628800565378,
87,0.038565766845522625,0.002960426512892953,0.038855915285799854,0.0034086019593535717,
88,0.038614443600285965,0.0029682147227824114,0.03892414030472052,0.0034209535925347084,
89,0.03863383577031775,0.0029645329540369516,0.03892629311580213,0.003413886562130506,
90,0.03833737379241664,0.0029579394990282342,0.0386325986395286,0.003412576400118692,
91,0.036512018312566875,0.002675234208300026,0.03533326611973149,0.0029041884191333476,
92,0.036342003579614646,0.0026746008799117737,0.035370063266341414,0.0029277369345907097,
93,0.036259474582390476,0.002673305694445394,0.03525659866343261,0.002928033837345312,
94,0.03626789389662938,0.0026744581460044223,0.03526059541679211,0.002929659641530235,
95,0.037335487692514,0.002856400760527579,0.036909251217436,0.0031892435080933673,
96,0.03721655335195187,0.0028549435240486616,0.03672330378241913,0.0031796748655415793,
97,0.03730869295881311,0.0028635193498096558,0.03675195926098657,0.0031819481790210736,
98,0.03728907946198809,0.002867360927924529,0.03672936599945407,0.0031838270350040367,
99,0.03556210666727504,0.0026445371203810382,0.034432227560374645,0.002876313126007001,
100,0.03554981953954847,0.002639827810233359,0.034412988076348745,0.002870909430502196,
101,0.035482403412445934,0.0026438787873594946,0.0343962458499368,0.002874123712078379,
102,0.03551946505793538,0.002644571068705159,0.034409801057822,0.0028747012114157342,
103,0.03551334363043261,0.002641143484003033,0.03450172549607282,0.002897334054258138,
104,0.035550921569671566,0.0026465883662525037,0.0345306888010951,0.002908560387629455,
105,0.03537214287862634,0.0026446502044958015,0.034366689631309816,0.002905642208569274,
106,0.03520826659880306,0.0026479306487200106,0.034210010063973874,0.002899783627625317,
107,0.035198397399543176,0.002648347606874656,0.034191803335164875,0.00289999817515304,
108,0.03518069446154952,0.002647762228834359,0.03415733413824782,0.002896836365191705,
109,0.03516171271196935,0.0026470445949728335,0.0341349098158559,0.002894285298491062,
110,0.03511308547427798,0.002649844113920872,0.03409726086478825,0.0029015312771408647,
111,0.035071149381859186,0.002650882462461953,0.034049078857527566,0.0028990208873947722,
112,0.035090427679270744,0.002658399476477347,0.03397011176192691,0.0028970977156672554,
113,0.03512302094644463,0.0026596558659256675,0.03399257239610065,0.0028993135252531883,
114,0.03512923540363938,0.002677105794816242,0.03381313009403581,0.002913962605731867,
115,0.03507732124355791,0.0026776124187661734,0.03375065215502886,0.0029120294766673415,
116,0.03486027159639264,0.002659115608905458,0.033664150637340844,0.0029056851248214868,
117,0.034411115740930774,0.0026444490186927267,0.03309423802765708,0.0028763737904621924,
118,0.03441975610887637,0.002646084609589677,0.03305818640069905,0.0028865688688884555,
119,0.03433877138131716,0.0026486819282731293,0.032968230166057336,0.002889953007763394,
120,0.034412064791690275,0.0026534659684826823,0.03303067525943715,0.002897743332648584,
121,0.03423972166748554,0.00264760942808932,0.03283348821719246,0.002899268351532269,
