recommendation_id,elapsed_time,new_predicted_output,new_predicted_uncertainty,current_trained_hps,average_rmse,plasma_duration,precursor_dose_time,plasma_purge_time,ALD_purge_time,campaign_id
0t4vtaec7nzyx000cge2wf4cz0,1.1556137999868952,0.09506336309452054,0.0019428498558329843,"[0.003637833481469264, 1.3156026472117555, 0.46969516387529386, 1.4999953871353915, 1.4991018549695863, 0.07018059371307743]",0.056833790343523934,9999.997046499167,3665.5369864042723,19999.989145608593,10.001815734983717,0t4vqs613hzwx000c4eqn02kwm
0t4vttgzdxscz000zscm4jez84,1.375001100008376,0.1239874038829519,0.0018003627699538925,"[0.0035732178222393357, 1.4920836969794362, 0.4918044307505138, 1.4999524821854964, 1.4996150040675156, 0.06905885853570434]",0.041718547702218535,100.0006737205449,7375.993912546884,10.015538610277721,10.003318827060406,0t4vqs613hzwx000c4eqn02kwm
0t4vv0bz05s0n000c2pjz5gej0,1.1227536000078544,0.024232339559218788,0.0017596189360673672,"[0.003592874986137057, 1.4981079611816572, 0.4756203292032319, 1.4999897421767454, 1.2160248877991857, 0.07622747871289257]",0.049294118874985894,9999.999526722453,100.00138177104903,10.008902668027282,9999.991972220569,0t4vqs613hzwx000c4eqn02kwm
0t4vvf2329rd3000n2vwsk65gw,1.4953716999734752,0.15296349280764415,0.001497423385121829,"[0.003403640222440975, 1.4997288107882718, 0.46412542182366945, 1.4998130562121423, 1.4774903398222672, 0.0752379304987181]",0.042567894410355696,9999.999123450096,9999.999287106215,10.003967724011638,10.005045925734063,0t4vqs613hzwx000c4eqn02kwm
0t4vvstennsqv000dvcyjdg3mg,1.3796675999765284,0.14605122046494806,0.0014086545490933986,"[0.0034089043988077272, 1.499518769427489, 0.49776647988832934, 1.4998236143041908, 1.4275616261690192, 0.07653342714667737]",0.03779741491652802,100.0008808209803,9999.998642575103,19999.999790481463,10.004235044240696,0t4vqs613hzwx000c4eqn02kwm
0t4vw8g70sz2b000sxmpswnjj0,1.2751615999732167,0.13781539639147974,0.0011713056991716575,"[0.0033277534590119926, 1.4998274565608463, 0.5033745688939615, 1.4999555955831028, 1.2865046245851468, 0.07927628235805786]",0.04649916338902864,9999.995696644395,4972.873222336989,10.000497011347651,10.000782522087377,0t4vqs613hzwx000c4eqn02kwm
0t4vwh97snzab0004n1p3j32cg,1.2404961999855004,0.1314579542390354,0.0012280718914205026,"[0.0031516813948702666, 1.4999396053839884, 0.469733712286313, 1.4995609849065785, 1.3083664407033804, 0.08161495755892871]",0.023308952903062365,9999.999564786796,9999.999570127202,19999.99382930814,9999.998690059356,0t4vqs613hzwx000c4eqn02kwm
0t4vxbn101xpf000e2j07yat18,1.2533356999629177,0.07136089367045129,0.0010631996924493521,"[0.0030149030562526755, 1.498739074069626, 0.4717050308795976, 1.4999598547748647, 1.3442237056321913, 0.08088748702489902]",0.02839711588436539,9999.998565314385,3198.277106024954,19999.997075386807,9999.994045618194,0t4vqs613hzwx000c4eqn02kwm
0t4vy3bqp5sd70009ffzsqmyp0,1.3751557000214234,0.12507087378899082,0.0016581552539241633,"[0.0027542496634419475, 1.4991115573623874, 0.18289641002601098, 1.499693226627279, 1.455263054390278, 0.10640247375102066]",0.0464185840358845,100.0020029681877,3329.119620879237,10.0020846322795,9999.983426256316,0t4vqs613hzwx000c4eqn02kwm
0t4vyfe0k1x6v000nsvk29cep8,1.26231869996991,0.12948073262322382,0.001448642565150427,"[0.0026181601124743627, 1.4999584996216395, 0.19485313182367425, 1.4999262741251371, 1.398356055617908, 0.10461469404303401]",0.030055778007711382,100.00039453595001,5516.938543951878,19999.99853155342,10.001018418988027,0t4vqs613hzwx000c4eqn02kwm
